ACCIDENT_INDEX,ACCIDENT_SEVERITY,SPEED_LIMIT,DAY_OF_WEEK
201897GU02812,Serious,30,Tuesday
201897GU02910,Slight,20,Monday
201897GU03010,Slight,30,Wednesday
201897GU03110,Slight,30,Wednesday
201897GU03210,Slight,30,Friday
201897GU70101,Slight,30,Friday
201897GU70106,Slight,30,Saturday
201897GU70107,Slight,30,Sunday
201897GU70109,Slight,30,Saturday
201897GU70110,Serious,50,Monday
201897GU70111,Fatal,30,Saturday
201897GU70112,Slight,30,Sunday
201897GU70204,Fatal,30,Tuesday
201897GU70205,Serious,50,Wednesday
201897GU70207,Slight,30,Sunday
201897GU70208,Slight,50,Wednesday
201897GU70209,Slight,30,Sunday
201897GU70210,Slight,50,Tuesday
201897GU70211,Serious,30,Saturday
201897GU70212,Slight,30,Friday
201897GU70304,Serious,50,Saturday
201897GU70310,Slight,30,Wednesday
201897GU70311,Fatal,30,Sunday
201897GU70312,Slight,30,Friday
201897GU70404,Slight,30,Wednesday
201897GU70407,Serious,50,Friday
201897GU70409,Slight,20,Saturday
201897GU70411,Slight,30,Thursday
201897GU70412,Slight,50,Saturday
201897GU70504,Serious,40,Sunday
201897GU70604,Serious,30,Saturday
201897GU70607,Slight,30,Monday
201897GU70807,Serious,30,Tuesday
2019970854929,Serious,30,Saturday
2019970856313,Slight,50,Wednesday
2019970857417,Slight,40,Sunday
2019970860408,Serious,40,Monday
2019970866631,Slight,30,Friday
2019970867452,Serious,30,Sunday
2019970870232,Slight,30,Friday
2019970873172,Slight,50,Wednesday
2019970873179,Slight,30,Friday
2019970873583,Slight,30,Wednesday
2019970874480,Slight,30,Tuesday
2019970875114,Slight,30,Friday
2019970875944,Slight,30,Monday
2019970876550,Slight,30,Wednesday
2019970877530,Serious,30,Saturday
2019970880866,Serious,30,Tuesday
2019970881302,Serious,30,Wednesday
2019970881702,Slight,30,Thursday
2019970883310,Slight,70,Tuesday
2019970883683,Slight,30,Wednesday
2019970884282,Slight,30,Thursday
2019970884676,Serious,30,Tuesday
2019970885762,Slight,30,Tuesday
2019970887136,Slight,30,Saturday
2019970887234,Slight,30,Sunday
2019970890368,Slight,30,Monday
2019970891369,Slight,30,Thursday
2019970892470,Slight,30,Monday
2019970893467,Serious,30,Thursday
2019970895389,Slight,30,Friday
2019970896827,Slight,30,Thursday
2019970899857,Serious,30,Monday
2019970901136,Slight,30,Wednesday
2019970901798,Serious,50,Monday
2019970901801,Slight,50,Sunday
2019970902273,Serious,30,Thursday
2019970903813,Slight,30,Saturday
2019970906976,Slight,30,Friday
2019970907659,Slight,30,Monday
2019970909612,Serious,40,Monday
2019970919707,Slight,30,Friday
2019970921872,Serious,30,Tuesday
2019970923193,Serious,30,Wednesday
2019970923881,Serious,30,Saturday
2019970947696,Slight,30,Sunday
201997GA00304,Slight,40,Thursday
201997GA00704,Slight,30,Saturday
201997GA00906,Slight,30,Tuesday
201997GA01405,Slight,30,Wednesday
201997GA01603,Slight,30,Saturday
201997GA01705,Serious,30,Sunday
201997GA02105,Slight,30,Thursday
201997GA70102,Serious,50,Saturday
201997GA70502,Slight,70,Tuesday
201997GD00202,Slight,30,Friday
201997GD00204,Slight,30,Thursday
201997GD00405,Slight,30,Saturday
201997GD00501,Slight,30,Monday
201997GD00503,Slight,30,Sunday
201997GD00605,Slight,30,Wednesday
201997GD01003,Slight,30,Monday
201997GD01201,Slight,30,Friday
201997GD01205,Slight,40,Sunday
201997GD01304,Slight,30,Monday
201997GD01305,Slight,30,Friday
201997GD01404,Slight,30,Friday
201997GD01501,Slight,30,Tuesday
201997GD01505,Slight,30,Tuesday
201997GD01801,Slight,30,Saturday
201997GD70301,Serious,50,Thursday
201997GD70305,Fatal,30,Wednesday
201997GF00502,Slight,30,Monday
201997GF00806,Serious,30,Friday
201997GF00904,Slight,30,Monday
201997GF00906,Slight,30,Thursday
201997GK00101,Slight,30,Friday
201997GK00104,Slight,40,Wednesday
201997GK00206,Slight,30,Monday
201997GK00606,Slight,50,Sunday
201997GK00701,Slight,30,Friday
201997GK00903,Slight,30,Monday
201997GK01004,Slight,30,Thursday
201997GK01102,Slight,40,Thursday
201997GK01201,Slight,30,Thursday
201997GK01205,Slight,30,Thursday
201997GK01304,Slight,30,Friday
201997GK01605,Slight,30,Thursday
201997GK01705,Slight,40,Friday
201997GK01801,Slight,30,Thursday
201997GK02105,Slight,50,Monday
201997GK02106,Slight,30,Monday
201997GK02406,Slight,30,Sunday
201997GK02602,Slight,30,Sunday
201997GK02605,Slight,70,Wednesday
201997GK03003,Slight,30,Thursday
201997GK03303,Slight,40,Friday
201997GK70206,Slight,50,Friday
201997GK70302,Slight,30,Sunday
201997GK70402,Slight,30,Wednesday
201997GK70501,Slight,30,Sunday
201997GK70702,Serious,70,Thursday
201997GK70801,Slight,30,Monday
201997GK70901,Serious,30,Thursday
201997GP00301,Slight,50,Thursday
201997GP00305,Slight,30,Thursday
201997GP00504,Serious,30,Monday
201997GP00904,Slight,30,Monday
201997GP01004,Slight,50,Friday
201997GP01601,Slight,30,Friday
201997GP70301,Slight,50,Saturday
201997GP70505,Slight,50,Tuesday
201997GU00404,Slight,30,Thursday
201997GU00802,Slight,30,Thursday
201997GU01302,Slight,30,Monday
201997GU02206,Slight,70,Saturday
201997GU70206,Slight,50,Sunday
201997GU70302,Serious,50,Friday
201997GU70303,Slight,30,Monday
2020990914685,Serious,30,Wednesday
2020990915030,Slight,30,Thursday
2020990915045,Slight,30,Friday
2020990915286,Slight,30,Friday
2020990915315,Slight,30,Friday
2020990915541,Slight,30,Saturday
2020990915587,Slight,30,Sunday
2020990916148,Serious,40,Wednesday
2020990917055,Slight,30,Tuesday
2020990917057,Slight,30,Tuesday
2020990917093,Serious,30,Wednesday
2020990917625,Slight,30,Friday
2020990917837,Serious,30,Friday
2020990917857,Slight,30,Thursday
2020990917945,Slight,30,Friday
2020990917953,Slight,30,Wednesday
2020990917972,Slight,30,Friday
2020990917973,Slight,30,Friday
2020990917974,Slight,30,Friday
2020990918127,Serious,30,Saturday
2020990918154,Serious,20,Saturday
2020990918166,Slight,30,Saturday
2020990918202,Serious,30,Friday
2020990918225,Slight,20,Friday
2020990918461,Slight,30,Sunday
2020990918640,Slight,50,Wednesday
2020990918780,Slight,30,Monday
2020990918784,Slight,30,Friday
2020990918794,Serious,60,Tuesday
2020990919310,Slight,30,Sunday
2020990919495,Slight,20,Wednesday
2020990919758,Slight,30,Thursday
2020990920432,Slight,30,Thursday
2020990920436,Slight,30,Tuesday
2020990920595,Slight,40,Saturday
2020990920620,Slight,30,Saturday
2020990920671,Serious,30,Friday
2020990920698,Slight,30,Saturday
2020990920717,Slight,30,Sunday
2020990920799,Serious,30,Friday
2020990920856,Slight,30,Saturday
2020990920859,Slight,30,Sunday
2020990921133,Slight,50,Friday
2020990921333,Serious,30,Monday
2020990921334,Slight,30,Friday
2020990921338,Slight,30,Monday
2020990921349,Serious,40,Monday
2020990921817,Slight,50,Tuesday
2020990921821,Slight,30,Tuesday
2020990921825,Slight,30,Tuesday
2020990921831,Serious,30,Thursday
2020990922279,Slight,30,Tuesday
2020990922292,Serious,30,Tuesday
2020990922312,Slight,30,Wednesday
2020990922327,Slight,50,Friday
2020990922611,Slight,30,Thursday
2020990922664,Serious,30,Wednesday
2020990922665,Slight,30,Thursday
2020990923304,Serious,30,Friday
2020990923355,Slight,30,Wednesday
2020990923447,Slight,30,Sunday
2020990923861,Slight,30,Monday
2020990923943,Slight,30,Saturday
2020990924533,Slight,30,Monday
2020990925128,Slight,30,Wednesday
2020990925868,Slight,30,Saturday
2020990925919,Slight,30,Thursday
2020990925978,Slight,30,Sunday
2020990926184,Slight,30,Monday
2020990926369,Slight,50,Monday
2020990926419,Slight,30,Monday
2020990926864,Serious,30,Tuesday
2020990926866,Serious,30,Tuesday
2020990926879,Slight,30,Tuesday
2020990927038,Slight,30,Wednesday
2020990927251,Slight,30,Wednesday
2020990927265,Slight,30,Wednesday
2020990927599,Serious,30,Saturday
2020990927786,Slight,20,Sunday
2020990928097,Slight,30,Friday
2020990928298,Slight,30,Saturday
2020990928364,Serious,30,Saturday
2020990928376,Slight,20,Sunday
2020990928771,Slight,40,Sunday
2020990929160,Serious,20,Friday
2020990929248,Slight,30,Wednesday
2020990929521,Serious,20,Wednesday
2020990929618,Fatal,30,Wednesday
2020990929637,Slight,30,Wednesday
2020990929645,Serious,20,Tuesday
2020990929662,Slight,30,Monday
2020990929942,Slight,30,Wednesday
2020990930007,Slight,30,Wednesday
2020990930483,Slight,30,Thursday
2020990930484,Serious,30,Saturday
2020990930507,Slight,20,Monday
2020990930559,Slight,50,Saturday
2020990930606,Serious,30,Saturday
2020990930798,Slight,30,Monday
2020990931116,Slight,30,Friday
2020990931149,Slight,30,Tuesday
2020990931376,Slight,30,Monday
2020990931458,Serious,30,Friday
2020990931545,Slight,40,Monday
2020990931548,Serious,30,Monday
2020990931556,Serious,30,Tuesday
2020990931557,Slight,30,Tuesday
2020990931872,Serious,30,Wednesday
2020990931926,Slight,40,Tuesday
2020990931938,Serious,30,Monday
2020990932382,Slight,30,Tuesday
2020990932670,Slight,30,Friday
2020990932808,Serious,30,Wednesday
2020990932859,Serious,30,Saturday
2020990932917,Slight,30,Saturday
2020990932946,Slight,30,Saturday
2020990933019,Slight,30,Sunday
2020990933075,Slight,30,Monday
2020990933307,Serious,30,Tuesday
2020990933345,Serious,30,Monday
2020990933482,Slight,30,Monday
2020990933495,Slight,40,Friday
2020990933925,Slight,30,Monday
2020990934370,Slight,30,Wednesday
2020990934876,Slight,30,Wednesday
2020990935142,Serious,30,Friday
2020990935346,Slight,30,Saturday
2020990935361,Serious,30,Saturday
2020990935395,Serious,40,Saturday
2020990935442,Slight,30,Sunday
2020990935443,Serious,20,Sunday
2020990935893,Slight,30,Thursday
2020990935902,Serious,30,Thursday
2020990936079,Slight,30,Tuesday
2020990936092,Slight,70,Tuesday
2020990936182,Slight,50,Saturday
2020990936238,Slight,30,Tuesday
2020990936251,Slight,30,Tuesday
2020990936651,Slight,30,Wednesday
2020990936680,Fatal,50,Wednesday
2020990936690,Serious,30,Wednesday
2020990937012,Serious,30,Thursday
2020990937434,Serious,30,Friday
2020990937467,Slight,30,Saturday
2020990937553,Slight,30,Saturday
2020990937624,Slight,30,Thursday
2020990937859,Serious,30,Monday
2020990938052,Serious,30,Saturday
2020990938086,Slight,30,Monday
2020990938441,Slight,30,Tuesday
2020990938534,Fatal,20,Tuesday
2020990938565,Slight,30,Tuesday
2020990938568,Slight,30,Tuesday
2020990938570,Serious,30,Monday
2020990938571,Serious,30,Friday
2020990938575,Slight,30,Tuesday
2020990938811,Slight,30,Wednesday
2020990938823,Slight,30,Wednesday
2020990938948,Slight,30,Friday
2020990938979,Slight,40,Wednesday
2020990938996,Slight,30,Thursday
2020990939193,Slight,30,Thursday
2020990939297,Serious,30,Thursday
2020990939437,Slight,30,Thursday
2020990939630,Slight,20,Friday
2020990939732,Serious,30,Friday
2020990939797,Serious,30,Friday
2020990939838,Slight,30,Wednesday
2020990939947,Serious,30,Saturday
2020990939969,Slight,30,Saturday
2020990939991,Serious,20,Sunday
2020990940050,Serious,30,Sunday
2020990940051,Serious,30,Sunday
2020990940394,Slight,30,Monday
2020990940422,Slight,30,Sunday
2020990940646,Serious,30,Monday
2020990940763,Serious,30,Thursday
2020990941160,Slight,30,Tuesday
2020990941166,Slight,30,Thursday
2020990941220,Serious,30,Thursday
2020990941444,Slight,40,Thursday
2020990941774,Slight,50,Friday
2020990941865,Slight,30,Saturday
2020990941897,Serious,30,Saturday
2020990942119,Slight,30,Monday
2020990942227,Slight,30,Monday
2020990942241,Serious,50,Monday
2020990943571,Slight,20,Tuesday
2020990943777,Slight,30,Wednesday
2020990943970,Slight,30,Tuesday
2020990944062,Slight,50,Thursday
2020990944247,Slight,30,Friday
2020990944306,Serious,50,Saturday
2020990944587,Serious,30,Monday
2020990944603,Serious,30,Monday
2020990945155,Slight,30,Tuesday
2020990945484,Slight,40,Monday
2020990945600,Slight,30,Sunday
2020990946655,Slight,30,Friday
2020990946690,Slight,30,Sunday
2020990946925,Fatal,30,Monday
2020990946973,Slight,40,Monday
2020990947146,Slight,30,Tuesday
2020990947850,Slight,30,Friday
2020990947878,Serious,30,Friday
2020990947948,Serious,30,Friday
2020990947963,Slight,30,Saturday
2020990947982,Slight,30,Friday
2020990948417,Slight,30,Tuesday
2020990948586,Slight,30,Tuesday
2020990948628,Slight,30,Wednesday
2020990949821,Slight,30,Wednesday
2020990950107,Serious,30,Wednesday
2020990950149,Serious,30,Thursday
2020990950162,Slight,30,Friday
2020990950551,Slight,50,Monday
2020990950763,Slight,30,Monday
2020990950929,Serious,30,Wednesday
2020990951042,Slight,30,Wednesday
2020990951176,Slight,30,Wednesday
2020990951193,Slight,30,Tuesday
2020990951687,Slight,60,Thursday
2020990951698,Slight,30,Saturday
2020990952619,Slight,40,Thursday
2020990953572,Serious,30,Tuesday
2020990953851,Serious,30,Thursday
2020990953865,Slight,30,Thursday
2020990953893,Slight,30,Friday
2020990954122,Slight,30,Friday
2020990954265,Fatal,40,Saturday
2020990954292,Serious,30,Sunday
2020990954634,Slight,30,Monday
2020990954877,Serious,30,Tuesday
2020990954899,Serious,30,Tuesday
2020990955074,Slight,30,Wednesday
2020990955107,Slight,20,Saturday
2020990955139,Serious,30,Wednesday
2020990955176,Slight,30,Tuesday
2020990955178,Slight,20,Wednesday
2020990955308,Slight,40,Saturday
2020990955698,Serious,30,Friday
2020990955721,Serious,30,Friday
2020990955794,Slight,30,Sunday
2020990955825,Slight,30,Saturday
2020990956110,Slight,30,Monday
2020990956329,Slight,30,Tuesday
2020990956331,Serious,30,Tuesday
2020990956829,Slight,20,Thursday
2020990957215,Slight,30,Sunday
2020990957222,Serious,30,Sunday
2020990957786,Slight,30,Tuesday
2020990958044,Serious,30,Tuesday
2020990958072,Slight,30,Wednesday
2020990958262,Serious,30,Wednesday
2020990958299,Serious,30,Thursday
2020990958485,Slight,30,Friday
2020990958686,Slight,30,Thursday
2020990958706,Slight,30,Sunday
2020990958728,Serious,30,Sunday
2020990958740,Slight,30,Sunday
2020990958993,Slight,30,Monday
2020990959097,Slight,30,Monday
2020990959615,Serious,20,Wednesday
2020990959906,Slight,30,Thursday
2020990960174,Serious,30,Friday
2020990960188,Serious,30,Friday
2020990960215,Slight,60,Thursday
2020990960223,Serious,30,Thursday
2020990960426,Slight,30,Wednesday
2020990960743,Slight,30,Monday
2020990960757,Slight,30,Friday
2020990960917,Slight,30,Tuesday
2020990960967,Serious,30,Tuesday
2020990961060,Slight,50,Monday
2020990961064,Slight,30,Tuesday
2020990961071,Serious,30,Tuesday
2020990961311,Serious,30,Wednesday
2020990961369,Slight,20,Wednesday
2020990961631,Slight,30,Tuesday
2020990961761,Serious,60,Friday
2020990961873,Slight,30,Friday
2020990962039,Slight,30,Saturday
2020990962136,Slight,30,Sunday
2020990962149,Slight,40,Sunday
2020990962154,Slight,50,Monday
2020990963104,Serious,30,Monday
2020990963200,Slight,20,Thursday
2020990963421,Serious,30,Thursday
2020990963634,Slight,30,Friday
2020990963662,Serious,30,Friday
2020990963676,Serious,40,Sunday
2020990963753,Slight,30,Saturday
2020990963933,Serious,30,Sunday
2020990964561,Slight,30,Tuesday
2020990965407,Slight,40,Saturday
2020990965477,Slight,30,Saturday
2020990965583,Serious,30,Sunday
2020990965617,Serious,30,Friday
2020990966204,Serious,30,Tuesday
2020990966283,Slight,30,Wednesday
2020990966476,Slight,30,Tuesday
2020990966544,Slight,30,Wednesday
2020990966627,Serious,30,Thursday
2020990966833,Serious,30,Thursday
2020990967025,Slight,30,Tuesday
2020990967246,Slight,30,Friday
2020990967436,Slight,30,Wednesday
2020990967548,Slight,40,Wednesday
2020990967602,Slight,30,Monday
2020990967941,Slight,30,Tuesday
2020990968111,Slight,50,Tuesday
2020990968159,Slight,30,Wednesday
2020990968210,Serious,30,Tuesday
2020990968611,Slight,30,Thursday
2020990968834,Serious,70,Friday
2020990968954,Slight,50,Friday
2020990968984,Slight,20,Saturday
2020990969004,Slight,30,Tuesday
2020990969447,Slight,30,Sunday
2020990970056,Slight,40,Wednesday
2020990970123,Slight,30,Wednesday
2020990970129,Slight,30,Wednesday
2020990970202,Serious,30,Friday
2020990970448,Serious,50,Thursday
2020990970600,Slight,40,Friday
2020990970632,Slight,30,Friday
2020990970748,Serious,50,Friday
2020990970752,Slight,30,Friday
2020990970971,Serious,30,Saturday
2020990970985,Serious,30,Saturday
2020990971007,Slight,30,Friday
2020990971254,Serious,30,Monday
2020990971321,Slight,30,Sunday
2020990971344,Slight,30,Sunday
2020990971666,Slight,20,Monday
2020990971769,Slight,30,Saturday
2020990971994,Slight,70,Wednesday
2020990972210,Slight,30,Wednesday
2020990972270,Slight,30,Thursday
2020990972347,Slight,50,Thursday
2020990972803,Slight,30,Saturday
2020990972807,Slight,30,Saturday
2020990972877,Serious,50,Sunday
2020990973129,Serious,20,Monday
2020990973552,Slight,30,Tuesday
2020990973585,Slight,30,Tuesday
2020990973586,Slight,30,Tuesday
2020990973926,Slight,50,Tuesday
2020990974303,Slight,30,Friday
2020990974323,Slight,40,Thursday
2020990974325,Serious,30,Saturday
2020990974576,Slight,30,Monday
2020990974648,Serious,30,Friday
2020990974664,Slight,30,Friday
2020990974730,Slight,70,Friday
2020990974811,Serious,20,Friday
2020990974865,Slight,30,Sunday
2020990975199,Slight,30,Tuesday
2020990975225,Serious,30,Monday
2020990975845,Serious,30,Monday
2020990976047,Slight,30,Wednesday
2020990976128,Serious,60,Thursday
2020990976155,Fatal,30,Thursday
2020990976527,Serious,30,Friday
2020990976537,Serious,30,Thursday
2020990976616,Serious,30,Wednesday
2020990976655,Fatal,30,Saturday
2020990976680,Serious,30,Saturday
2020990978158,Slight,40,Friday
2020990978456,Slight,30,Sunday
2020990978527,Slight,30,Monday
2020990978777,Slight,30,Monday
2020990978809,Serious,30,Tuesday
2020990979112,Slight,30,Tuesday
2020990979777,Slight,30,Thursday
2020990979812,Slight,30,Wednesday
2020990979818,Slight,30,Sunday
2020990980060,Slight,50,Friday
2020990980078,Slight,30,Thursday
2020990980130,Slight,30,Thursday
2020990980193,Serious,30,Friday
2020990980305,Slight,30,Saturday
2020990980416,Slight,30,Sunday
2020990980700,Serious,30,Monday
2020990980789,Serious,30,Monday
2020990980817,Slight,20,Monday
2020990981168,Slight,30,Tuesday
2020990981619,Slight,30,Wednesday
2020990982008,Slight,30,Friday
2020990982048,Serious,30,Thursday
2020990982054,Slight,30,Thursday
2020990982056,Slight,30,Thursday
2020990982390,Serious,30,Friday
2020990982463,Serious,30,Saturday
2020990982496,Serious,30,Friday
2020990983065,Slight,30,Sunday
2020990983200,Serious,30,Thursday
2020990983445,Slight,30,Tuesday
2020990983673,Slight,30,Wednesday
2020990983717,Slight,30,Wednesday
2020990983783,Slight,30,Wednesday
2020990983789,Serious,30,Sunday
2020990983797,Slight,30,Wednesday
2020990983823,Slight,30,Tuesday
2020990983968,Serious,70,Wednesday
2020990984167,Serious,20,Wednesday
2020990984191,Fatal,30,Thursday
2020990984518,Fatal,30,Friday
2020990984621,Slight,30,Saturday
2020990984725,Slight,30,Saturday
2020990984771,Slight,30,Sunday
2020990984784,Serious,30,Monday
2020990984940,Slight,50,Monday
2020990984961,Serious,30,Monday
2020990985140,Serious,30,Friday
2020990985162,Slight,30,Friday
2020990986173,Slight,30,Thursday
2020990986478,Slight,40,Friday
2020990986483,Slight,30,Friday
2020990986582,Slight,30,Saturday
2020990986626,Slight,30,Saturday
2020990986641,Slight,50,Saturday
2020990986646,Slight,20,Saturday
2020990986721,Serious,40,Wednesday
2020990986779,Serious,30,Saturday
2020990986970,Serious,30,Sunday
2020990987102,Serious,30,Monday
2020990987150,Slight,50,Monday
2020990987949,Slight,30,Wednesday
2020990987986,Slight,30,Wednesday
2020990988129,Slight,30,Friday
2020990988260,Serious,30,Thursday
2020990988267,Slight,30,Thursday
2020990988582,Slight,30,Friday
2020990988622,Serious,30,Saturday
2020990989276,Serious,30,Wednesday
2020990989279,Serious,30,Monday
2020990989627,Serious,30,Tuesday
2020990989631,Slight,30,Tuesday
2020990989939,Slight,20,Saturday
2020990990025,Slight,30,Wednesday
2020990990048,Slight,40,Friday
2020990990201,Slight,30,Thursday
2020990990249,Slight,30,Thursday
2020990990415,Slight,30,Friday
2020990990663,Slight,20,Friday
2020990990682,Slight,30,Friday
2020990990922,Slight,60,Sunday
2020990990940,Fatal,50,Sunday
2020990991074,Slight,30,Monday
2020990991266,Slight,30,Monday
2020990991536,Slight,30,Monday
2020990991554,Serious,30,Tuesday
2020990991664,Slight,30,Tuesday
2020990991665,Slight,30,Tuesday
2020990991793,Slight,30,Monday
2020990991827,Slight,30,Friday
2020990991841,Slight,30,Monday
2020990992662,Slight,30,Friday
2020990992736,Slight,30,Saturday
2020990992752,Slight,30,Friday
2020990992832,Serious,30,Wednesday
2020990993209,Slight,20,Monday
2020990993280,Serious,30,Monday
2020990993622,Slight,30,Monday
2020990993645,Slight,30,Tuesday
